   16.00000    
  0.784548274285000       0.911681474982000                       3980
   3.77998838402000        1.47241204602000                      30633
   2.74058055188000        2.67612421685000                      52447
   5.61877340188000        2.60870209953000                     105533
   1.83146942155000        5.76508532803000                     147217
   5.71862140553000        6.89405978523000                     237267
   8.77436575510000        2.59743212684000                     298281
   13.4682105211000        1.43781125267000                     340977
   15.5064938275000       0.459103098007000                     349858
   14.6861584469000        1.43346143865000                     353999
   15.5171706437000        1.48763639509000                     358059
   12.5371526019000        2.41256503096000                     362124
   13.5354349196000        2.58042830839000                     367654
   13.3258529713000        3.72403395821000                     375224
   14.5861127244000        2.46239017337000                     378547
   15.4177180777000        2.57370586854000                     383332
   14.3729718374000        3.26315139083000                     385813
   15.4831630068000        3.54490070808000                     391516
   12.6150538166000        4.58371538376000                     461879
   15.0586607021000        5.31784535917000                     487973
   12.7489094571000        6.81180875647000                     495199
   14.5793902846000        7.14812846780000                     517267
   6.02983082684000        10.2072340373000                     639139
   3.01758461748000        13.3608492023000                     684587
   1.21023689186000        15.2530183013000                     701009
   6.12018832718000        13.5783399034000                     747575
   8.73541514773000        9.51185695043000                     797781
   9.78787242193000        9.56524103160000                     802084
   10.8379570703000        9.39006215785000                     812945
   8.97406176242000        11.1681474982000                     828892
   10.9688469286000        11.3324518369000                     845686
   15.0448203848000        9.31789478887000                     881188
   12.6231602882000        10.6979721464000                     887989
   13.7839674753000        10.5223978350000                     892166
   12.5802553044000        11.8981253784000                     896659
   13.7392830221000        11.5511288509000                     900191
   9.10673109005000        13.2819593935000                     930332
   10.8442840725000        15.3328967043000                     976694
   13.3677693610000        13.0953128282000                     995645
   13.5415642030000        13.8375492752000                     998950
   14.7494284690000        12.8618069029000                    1003135
   15.6893837352000        12.7441642055000                    1006842
   14.3684243046000        13.4917390606000                    1008575
   15.5887448562000        13.7159522015000                    1014963
   12.6575633627000        14.0121349925000                    1016900
   13.8820360095000        14.6363333045000                    1023424
   12.7307193258000        15.7261594355000                    1027324
   14.8184323369000        14.1758461748000                    1033626
   14.6606527193000        14.9764096734000                    1036012
   15.5458398725000        14.9161054336000                    1040012
   14.6153751097000        15.9479999506000                    1044149
   15.7779617661000        15.9438478554000                    1048481
